"Genome_ID","Gene_ID","Locus_tag","geneAssociation"
"647000292","647356118","HMPREF0648_2000","K00331"
"647000292","647355560","HMPREF0648_1915","K01783"
"647000292","647354988","HMPREF0648_1105","K00850"
"647000292","647356125","HMPREF0648_2007","K00342"
"647000292","647355630","HMPREF0648_0991","K01610"
"647000292","647355336","HMPREF0648_1475","K01006"
"647000292","647355232","HMPREF0648_0556","K00615"
"647000292","647354664","HMPREF0648_0984","K00845"
"647000292","647355233","HMPREF0648_0557","K01808"
"647000292","647354511","HMPREF0648_0509","K01689"
"649989986","650287692","HMPREF6485_0293","K00024"
"649989986","650287548","HMPREF6485_0154","K01676"
"649989986","650288058","HMPREF6485_0656","K00239"
"649989986","650288057","HMPREF6485_0655","K00240"
"649989986","650289137","HMPREF6485_1720","K15635"
"649989986","650289265","HMPREF6485_1844","K02115"
"649989986","650287910","HMPREF6485_0509","K00175"
"649989986","650287592","HMPREF6485_0198","K03885"
"649989986","650289520","HMPREF6485_2094","K00341"
"649989986","650290311","HMPREF6485_2868","K03616"
"649989986","650289264","HMPREF6485_1843","K02111"
"649989986","650289424","HMPREF6485_2000","K15987"
"649989986","650289523","HMPREF6485_2097","K00338"
"649989986","650289064","HMPREF6485_1648","K01810"
"649989986","650289518","HMPREF6485_2092","K00343"
"649989986","650289841","HMPREF6485_2410","K01783"
"649989986","650290309","HMPREF6485_2866","K03614"
"649989986","650288230","HMPREF6485_0826","K01610"
"649989986","650289260","HMPREF6485_1839","K02108"
"649989986","650290148","HMPREF6485_2708","K00349"
"649989986","650288318","HMPREF6485_0911","K00625"
"649989986","650289525","HMPREF6485_2099","K13378"
"649989986","650290147","HMPREF6485_2707","K00348"
"649989986","650289263","HMPREF6485_1842","K02113"
"649989986","650288233","HMPREF6485_0829","K00174"
"649989986","650287843","HMPREF6485_0443","K15633"
"649989986","650289538","HMPREF6485_2110","K00029"
"649989986","650289524","HMPREF6485_2098","K00337"
"649989986","650290146","HMPREF6485_2706","K00347"
"649989986","650288320","HMPREF6485_0913","K00874"
"649989986","650289120","HMPREF6485_1703","K01903"
"649989986","650288672","HMPREF6485_1259","K03612"
"649989986","650289591","HMPREF6485_2162","K01960"
"649989986","650290306","HMPREF6485_2863","K03617"
"649989986","650289215","HMPREF6485_1798","K01759"
"649989986","650288112","HMPREF6485_0710","K11645"
"649989986","650287909","HMPREF6485_0508","K00174"
"649989986","650290145","HMPREF6485_2705","K00346"
"649989986","650289121","HMPREF6485_1704","K01902"
"649989986","650290117","HMPREF6485_2679","K00615"
"649989986","650290150","HMPREF6485_2710","K00351"
"649989986","650288994","HMPREF6485_1579","K00929"
"649989986","650289345","HMPREF6485_1921","K01625"
"649989986","650288995","HMPREF6485_1580","K00634"
"649989986","650290016","HMPREF6485_2581","K01604"
"649989986","650288319","HMPREF6485_0912","K00925"
"649989986","650290149","HMPREF6485_2709","K00350"
"649989986","650287625","HMPREF6485_0230","K01624"
"649989986","650289344","HMPREF6485_1920","K00874"
"649989986","650289261","HMPREF6485_1840","K02110"
"649989986","650289185","HMPREF6485_1768","K00895"
"649989986","650289305","HMPREF6485_1883","K00927"
"649989986","650290308","HMPREF6485_2865","K03612"
"649989986","650290307","HMPREF6485_2864","K03613"
"649989986","650289146","HMPREF6485_1729","K01069"
"649989986","650290116","HMPREF6485_2678","K01808"
"649989986","650289526","HMPREF6485_2100","K00331"
"649989986","650289519","HMPREF6485_2093","K00342"
"649989986","650290129","HMPREF6485_2691","K00656"
"649989986","650287481","HMPREF6485_0091","K01689"
"649989986","650289158","HMPREF6485_1741","K03737"
"649989986","650289262","HMPREF6485_1841","K02109"
"649989986","650288232","HMPREF6485_0828","K00175"
"649989986","650289258","HMPREF6485_1837","K02114"
"649989986","650289257","HMPREF6485_1836","K02112"
"649989986","650288356","HMPREF6485_0949","K00382"
"649989986","650289256","HMPREF6485_1835","K00850"
"649989986","650288560","HMPREF6485_1152","K01895"
"649989986","650289789","HMPREF6485_2358","K00134"
"649989986","650288111","HMPREF6485_0709","K01834"
"649989986","650289325","HMPREF6485_1901","K01006"
"649989986","650288059","HMPREF6485_0657","K00241"
"649989986","650289972","HMPREF6485_2537","K00873"
"649989986","650289809","HMPREF6485_2378","K00845"
"647000293","647317469","HMPREF0650_1005","K00937"
"647000293","647317167","HMPREF0650_0998","K01902"
"647000293","647315493","HMPREF0650_0299","K00346"
"647000293","647316906","HMPREF0650_1707","K00927"
"647000293","647316006","HMPREF0650_0777","K01676"
"647000293","647316947","HMPREF0650_0590","K02109"
"647000293","647316720","HMPREF0650_2379","K00024"
"647000293","647315652","HMPREF0650_1268","K00175"
"647000293","647315857","HMPREF0650_2169","K00331"
"647000293","647315488","HMPREF0650_0294","K00351"
"647000293","647315849","HMPREF0650_2161","K00343"
"647000293","647317118","HMPREF0650_0522","K00239"
"647000293","647315651","HMPREF0650_1267","K00174"
"647000293","647315602","HMPREF0650_2115","K00134"
"647000293","647316394","HMPREF0650_1127","K00029"
"647000293","647315141","HMPREF0650_2212","K00175"
"647000293","647315140","HMPREF0650_2211","K00174"
"647000293","647316297","HMPREF0650_1613","K01810"
"647000293","647316941","HMPREF0650_0584","K01006"
"647000293","647315769","HMPREF0650_1386","K01803"
"647000293","647315850","HMPREF0650_2162","K00342"
"647000293","647315851","HMPREF0650_2163","K00341"
"647000293","647316948","HMPREF0650_0591","K02110"
"647000293","647316387","HMPREF0650_1120","K03737"
"647000293","647316945","HMPREF0650_0588","K02111"
"647000293","647315341","HMPREF0650_1679","K01610"
"647000293","647317168","HMPREF0650_0999","K01903"
"647000293","647315855","HMPREF0650_2167","K00337"
"647000293","647316960","HMPREF0650_0603","K07404"
"647000293","647317400","HMPREF0650_0922","K00625"
"647000293","647315558","HMPREF0650_0348","K00845"
"647000293","647316949","HMPREF0650_0592","K02108"
"647000293","647316946","HMPREF0650_0589","K02113"
"647000293","647315856","HMPREF0650_2168","K13378"
"647000293","647316517","HMPREF0650_1884","K01624"
"647000293","647315277","HMPREF0650_1065","K01808"
"647000293","647315492","HMPREF0650_0298","K00347"
"647000293","647316944","HMPREF0650_0587","K02115"
"647000293","647315815","HMPREF0650_2127","K00382"
"647000293","647315854","HMPREF0650_2166","K00338"
"647000293","647315915","HMPREF0650_2325","K01689"
"647000293","647315834","HMPREF0650_2146","K01783"
"647000293","647316304","HMPREF0650_1620","K01960"
"647000293","647315236","HMPREF0650_1023","K00873"
"647000293","647315490","HMPREF0650_0296","K00349"
"647000293","647316708","HMPREF0650_0433","K01604"
"647000293","647315491","HMPREF0650_0297","K00348"
"647000293","647317116","HMPREF0650_0520","K00240"
"647000293","647317119","HMPREF0650_0523","K00241"
"647000293","647316511","HMPREF0650_1878","K00845"
"647000293","647316125","HMPREF0650_2197","K00845"
"647000293","647316952","HMPREF0650_0595","K00850"
"647000293","647316263","HMPREF0650_1579","K15633"
"647000293","647316908","HMPREF0650_0551","K00895"
"647000293","647314991","HMPREF0650_0839","K00929"
"647000293","647315278","HMPREF0650_1066","K00615"
"647000293","647317399","HMPREF0650_0921","K00925"
"647000293","647317045","HMPREF0650_1497","K01069"
"647000293","647315489","HMPREF0650_0295","K00350"
"647000293","647316950","HMPREF0650_0593","K02114"
"647000293","647316951","HMPREF0650_0594","K02112"
"647000293","647315840","HMPREF0650_2152","K15987"
"2562617166","2563257996","PREVCOP_03961","K01069"
"2562617166","2563260356","PREVCOP_06322","K00349"
"2562617166","2563257627","PREVCOP_03592","K00845"
"2562617166","2563258327","PREVCOP_04292","K01006"
"2562617166","2563257657","PREVCOP_03622","K00338"
"2562617166","2563257658","PREVCOP_03623","K00337"
"2562617166","2563258204","PREVCOP_04169","K01604"
"2562617166","2563259443","PREVCOP_05409","K01610"
"2562617166","2563260010","PREVCOP_05976","K03617"
"2562617166","2563258164","PREVCOP_04129","K02115"
"2562617166","2563258531","PREVCOP_04497","K01810"
"2562617166","2563257773","PREVCOP_03738","K00927"
"2562617166","2563258171","PREVCOP_04136","K02114"
"2562617166","2563257659","PREVCOP_03624","K13378"
"2562617166","2563258166","PREVCOP_04131","K02113"
"2562617166","2563260157","PREVCOP_06123","K01624"
"2562617166","2563260213","PREVCOP_06179","K00024"
"2562617166","2563257660","PREVCOP_03625","K00331"
"2562617166","2563260277","PREVCOP_06243","K00239"
"2562617166","2563260011","PREVCOP_05977","K03613"
"2562617166","2563260278","PREVCOP_06244","K00240"
"2562617166","2563260354","PREVCOP_06320","K00347"
"2562617166","2563257768","PREVCOP_03733","K20509"
"2562617166","2563257652","PREVCOP_03617","K00343"
"2562617166","2563257617","PREVCOP_03582","K01783"
"2562617166","2563260353","PREVCOP_06318","K00346"
"2562617166","2563260034","PREVCOP_06000","K00029"
"2562617166","2563258594","PREVCOP_04560","K01960"
"2562617166","2563260015","PREVCOP_05981","K03616"
"2562617166","2563258899","PREVCOP_04865","K00925"
"2562617166","2563260012","PREVCOP_05978","K03612"
"2562617166","2563258172","PREVCOP_04137","K02112"
"2562617166","2563258898","PREVCOP_04864","K00874"
"2562617166","2563257978","PREVCOP_03943","K03737"
"2562617166","2563258168","PREVCOP_04133","K02110"
"2562617166","2563258167","PREVCOP_04132","K02109"
"2562617166","2563259216","PREVCOP_05182","K01676"
"2562617166","2563260276","PREVCOP_06242","K00241"
"2562617166","2563257593","PREVCOP_03558","K00134"
"2562617166","2563257903","PREVCOP_03868","K00874"
"2562617166","2563257654","PREVCOP_03619","K00341"
"2562617166","2563258098","PREVCOP_04063","K01808"
"2562617166","2563258097","PREVCOP_04062","K00615"
"2562617166","2563258169","PREVCOP_04134","K02108"
"2562617166","2563260357","PREVCOP_06323","K00350"
"2562617166","2563260358","PREVCOP_06324","K00351"
"2562617166","2563259662","PREVCOP_05628","K00174"
"2562617166","2563258308","PREVCOP_04273","K00656"
"2562617166","2563258866","PREVCOP_04832","K01895"
"2562617166","2563260013","PREVCOP_05979","K03614"
"2562617166","2563258977","PREVCOP_04943","K15633"
"2562617166","2563260355","PREVCOP_06321","K00348"
"2562617166","2563258774","PREVCOP_04740","K03885"
"2562617166","2563258173","PREVCOP_04138","K00850"
"2562617166","2563257904","PREVCOP_03869","K01625"
"2562617166","2563257653","PREVCOP_03618","K00342"
"2562617166","2563258741","PREVCOP_04707","K00873"
"2562617166","2563260089","PREVCOP_06055","K15635"
"2562617166","2563258900","PREVCOP_04866","K00625"
"2562617166","2563258165","PREVCOP_04130","K02111"
"2562617166","2563259661","PREVCOP_05627","K00175"
"2562617166","2563260245","PREVCOP_06211","K22214"
"2562617166","2563257934","PREVCOP_03899","K00895"
"2585427894","2587126055","JCM8529DRAFT_00269","K15633"
"2585427894","2587128239","JCM8529DRAFT_02456","K00349"
"2585427894","2587126482","JCM8529DRAFT_00697","K00341"
"2585427894","2587128047","JCM8529DRAFT_02264","K01678"
"2585427894","2587126452","JCM8529DRAFT_00667","K00845"
"2585427894","2587125790","JCM8529DRAFT_00003","K03616"
"2585427894","2587127847","JCM8529DRAFT_02064","K02110"
"2585427894","2587126569","JCM8529DRAFT_00784","K01676"
"2585427894","2587125844","JCM8529DRAFT_00057","K00175"
"2585427894","2587128008","JCM8529DRAFT_02225","K01604"
"2585427894","2587125794","JCM8529DRAFT_00007","K03614"
"2585427894","2587126922","JCM8529DRAFT_01138","K00175"
"2585427894","2587128289","JCM8529DRAFT_02506","K00873"
"2585427894","2587126299","JCM8529DRAFT_00514","K00029"
"2585427894","2587127843","JCM8529DRAFT_02060","K02111"
"2585427894","2587126049","JCM8529DRAFT_00263","K00929"
"2585427894","2587126483","JCM8529DRAFT_00698","K00342"
"2585427894","2587128291","JCM8529DRAFT_02508","K00615"
"2585427894","2587127850","JCM8529DRAFT_02067","K02114"
"2585427894","2587127104","JCM8529DRAFT_01320","K00001"
"2585427894","2587128241","JCM8529DRAFT_02458","K00351"
"2585427894","2587128238","JCM8529DRAFT_02455","K00348"
"2585427894","2587126477","JCM8529DRAFT_00692","K13378"
"2585427894","2587126201","JCM8529DRAFT_00416","K03612"
"2585427894","2587126475","JCM8529DRAFT_00690","K00331"
"2585427894","2587127842","JCM8529DRAFT_02059","K02115"
"2585427894","2587126921","JCM8529DRAFT_01137","K00174"
"2585427894","2587126478","JCM8529DRAFT_00693","K00337"
"2585427894","2587127876","JCM8529DRAFT_02093","K00134"
"2585427894","2587126826","JCM8529DRAFT_01042","K00241"
"2585427894","2587127922","JCM8529DRAFT_02139","K00895"
"2585427894","2587127844","JCM8529DRAFT_02061","K02113"
"2585427894","2587125795","JCM8529DRAFT_00008","K03612"
"2585427894","2587128271","JCM8529DRAFT_02488","K01903"
"2585427894","2587127969","JCM8529DRAFT_02186","K03737"
"2585427894","2587128237","JCM8529DRAFT_02454","K00347"
"2585427894","2587125797","JCM8529DRAFT_00010","K03617"
"2585427894","2587127136","JCM8529DRAFT_01352","K00382"
"2585427894","2587125846","JCM8529DRAFT_00059","K00174"
"2585427894","2587127082","JCM8529DRAFT_01298","K01810"
"2585427894","2587127655","JCM8529DRAFT_01872","K00927"
"2585427894","2587128290","JCM8529DRAFT_02507","K01808"
"2585427894","2587127311","JCM8529DRAFT_01527","K01069"
"2585427894","2587125796","JCM8529DRAFT_00009","K03613"
"2585427894","2587126479","JCM8529DRAFT_00694","K00338"
"2585427894","2587127574","JCM8529DRAFT_01791","K00937"
"2585427894","2587125839","JCM8529DRAFT_00052","K01610"
"2585427894","2587128440","JCM8529DRAFT_02657","K01624"
"2585427894","2587128240","JCM8529DRAFT_02457","K00350"
"2585427894","2587128236","JCM8529DRAFT_02453","K00346"
"2585427894","2587128272","JCM8529DRAFT_02489","K01902"
"2585427894","2587126284","JCM8529DRAFT_00499","K15987"
"2585427894","2587126439","JCM8529DRAFT_00654","K01783"
"2585427894","2587127271","JCM8529DRAFT_01487","K01689"
"2585427894","2587126484","JCM8529DRAFT_00699","K00343"
"2585427894","2587127570","JCM8529DRAFT_01787","K01960"
"2585427894","2587126825","JCM8529DRAFT_01041","K00239"
"2585427894","2587128048","JCM8529DRAFT_02265","K01677"
"651324087","651666729","HMPREF9136_0072","K03613"
"651324087","651666708","HMPREF9136_0051","K01689"
"651324087","651669044","HMPREF9136_2341","K00134"
"651324087","651668794","HMPREF9136_2098","K13378"
"651324087","651668790","HMPREF9136_2094","K00340"
"651324087","651668753","HMPREF9136_2057","K00895"
"651324087","651669040","HMPREF9136_2337","K01783"
"651324087","651668818","HMPREF9136_2120","K00382"
"651324087","651668788","HMPREF9136_2092","K00342"
"651324087","651668612","HMPREF9136_1919","K01808"
"651324087","651668371","HMPREF9136_1682","K01810"
"651324087","651668392","HMPREF9136_1703","K01676"
"651324087","651669233","HMPREF9136_2526","K15635"
"651324087","651667101","HMPREF9136_0433","K15634"
"651324087","651667029","HMPREF9136_0363","K00347"
"651324087","651668292","HMPREF9136_1603","K02110"
"651324087","651667831","HMPREF9136_1150","K01610"
"651324087","651668744","HMPREF9136_2048","K01625"
"651324087","651668789","HMPREF9136_2093","K00341"
"651324087","651667257","HMPREF9136_0584","K00024"
"651324087","651666994","HMPREF9136_0332","K15987"
"651324087","651668294","HMPREF9136_1605","K02113"
"651324087","651668390","HMPREF9136_1701","K01604"
"651324087","651667028","HMPREF9136_0362","K00348"
"651324087","651668792","HMPREF9136_2096","K00338"
"651324087","651667867","HMPREF9136_1186","K00845"
"651324087","651666728","HMPREF9136_0071","K03612"
"651324087","651666900","HMPREF9136_0240","K00029"
"651324087","651668611","HMPREF9136_1918","K00615"
"651324087","651667040","HMPREF9136_0374","K00927"
"651324087","651668288","HMPREF9136_1599","K02114"
"651324087","651668024","HMPREF9136_1341","K00239"
"651324087","651667174","HMPREF9136_0506","K01624"
"651324087","651667335","HMPREF9136_0662","K03737"
"651324087","651668291","HMPREF9136_1602","K02108"
"651324087","651666766","HMPREF9136_0109","K01069"
"651324087","651668795","HMPREF9136_2099","K00331"
"651324087","651668210","HMPREF9136_1522","K00625"
"651324087","651668796","HMPREF9136_2100","K00330"
"651324087","651667030","HMPREF9136_0364","K00346"
"651324087","651668211","HMPREF9136_1523","K00925"
"651324087","651668787","HMPREF9136_2091","K00343"
"651324087","651666730","HMPREF9136_0073","K03617"
"651324087","651668003","HMPREF9136_1320","K22214"
"651324087","651668158","HMPREF9136_1473","K15633"
"651324087","651668927","HMPREF9136_2227","K00845"
"651324087","651668793","HMPREF9136_2097","K00337"
"651324087","651667828","HMPREF9136_1147","K00174"
"651324087","651668307","HMPREF9136_1618","K01803"
"651324087","651668296","HMPREF9136_1607","K02115"
"651324087","651668231","HMPREF9136_1543","K01895"
"651324087","651669185","HMPREF9136_2478","K03885"
"651324087","651668745","HMPREF9136_2049","K00874"
"651324087","651668023","HMPREF9136_1340","K00241"
"651324087","651666725","HMPREF9136_0068","K03616"
"651324087","651668286","HMPREF9136_1597","K00850"
"651324087","651669239","HMPREF9136_2532","K00873"
"651324087","651667829","HMPREF9136_1148","K00175"
"651324087","651667027","HMPREF9136_0361","K00349"
"651324087","651668295","HMPREF9136_1606","K02111"
"651324087","651666727","HMPREF9136_0070","K03614"
"651324087","651667026","HMPREF9136_0360","K00350"
"651324087","651668212","HMPREF9136_1524","K00874"
"651324087","651666950","HMPREF9136_0288","K01006"
"651324087","651668912","HMPREF9136_2212","K00656"
"651324087","651668293","HMPREF9136_1604","K02109"
"651324087","651668475","HMPREF9136_1785","K01960"
"651324087","651667025","HMPREF9136_0359","K00351"
"651324087","651668287","HMPREF9136_1598","K02112"
"651324087","651668025","HMPREF9136_1342","K00240"
"2906457805","2906459998","Ga0350764_03_1345674_1345913","K02114"
"2906457805","2906458456","Ga0350764_02_791687_792331","K01069"
"2906457805","2906458866","Ga0350764_03_41265_42878","K01610"
"2906457805","2906459889","Ga0350764_03_1212803_1214377","K13378"
"2906457805","2906458676","Ga0350764_02_1040344_1041990","K01676"
"2906457805","2906459883","Ga0350764_03_1206678_1208189","K00342"
"2906457805","2906459916","Ga0350764_03_1242611_1243675","K00929"
"2906457805","2906459886","Ga0350764_03_1210567_1211106","K00339"
"2906457805","2906459455","Ga0350764_03_726576_727604","K00134"
"2906457805","2906458190","Ga0350764_02_463086_464354","K00351"
"2906457805","2906459993","Ga0350764_03_1342460_1342996","K02113"
"2906457805","2906457906","Ga0350764_02_105268_106740","K00873"
"2906457805","2906459996","Ga0350764_03_1344134_1345237","K02108"
"2906457805","2906457867","Ga0350764_02_59865_60881","K01624"
"2906457805","2906459888","Ga0350764_03_1211661_1212758","K00337"
"2906457805","2906459918","Ga0350764_03_1244896_1245768","K01902"
"2906457805","2906459917","Ga0350764_03_1243743_1244882","K01903"
"2906457805","2906459887","Ga0350764_03_1211119_1211655","K00338"
"2906457805","2906459734","Ga0350764_03_1027800_1029107","K01689"
"2906457805","2906459999","Ga0350764_03_1345953_1347476","K02112"
"2906457805","2906459882","Ga0350764_03_1205226_1206665","K00343"
"2906457805","2906458064","Ga0350764_02_295373_295819","K01808"
"2906457805","2906458185","Ga0350764_02_458309_459658","K00346"
"2906457805","2906458041","Ga0350764_02_261385_263631","K00656"
"2906457805","2906459046","Ga0350764_03_242859_243905","K00625"
"2906457805","2906458562","Ga0350764_02_911992_912738","K01834"
"2906457805","2906458471","Ga0350764_02_807946_809511","K01604"
"2906457805","2906459992","Ga0350764_03_1340864_1342447","K02111"
"2906457805","2906459994","Ga0350764_03_1343003_1343515","K02109"
"2906457805","2906459502","Ga0350764_03_776810_777508","K00175"
"2906457805","2906459991","Ga0350764_03_1339874_1340851","K02115"
"2906457805","2906459396","Ga0350764_03_656926_657921","K03778"
"2906457805","2906459885","Ga0350764_03_1210262_1210570","K00340"
"2906457805","2906458492","Ga0350764_02_829663_830913","K00927"
"2906457805","2906458561","Ga0350764_02_910966_911958","K03778"
"2906457805","2906458537","Ga0350764_02_881815_884535","K01006"
"2906457805","2906459995","Ga0350764_03_1343571_1343810","K02110"
"2906457805","2906460130","Ga0350764_03_1476595_1477587","K00024"
"2906457805","2906460339","Ga0350764_03_1752087_1753184","K07404"
"2906457805","2906459884","Ga0350764_03_1208194_1210248","K00341"
"2906457805","2906459110","Ga0350764_03_317922_318332","K03612"
"2906457805","2906458550","Ga0350764_02_901411_903618","K15987"
"2906457805","2906460396","Ga0350764_03_1819699_1820457","K00240"
"2906457805","2906458276","Ga0350764_02_571381_573159","K01960"
"2906457805","2906459262","Ga0350764_03_516128_517486","K01810"
"2906457805","2906459827","Ga0350764_03_1139722_1140396","K01783"
"2906457805","2906457961","Ga0350764_02_169269_171563","K00029"
"2906457805","2906458189","Ga0350764_02_462449_463075","K00350"
"2906457805","2906460458","Ga0350764_03_1911646_1913544","K00174"
"2906457805","2906460235","Ga0350764_03_1606863_1608380","K15633"
"2906457805","2906460318","Ga0350764_03_1715837_1717111","K03885"
"2906457805","2906459594","Ga0350764_03_867432_868433","K00845"
"2906457805","2906458878","Ga0350764_03_52913_54586","K01895"
"2906457805","2906458186","Ga0350764_02_459901_461052","K00347"
"2906457805","2906459503","Ga0350764_03_777596_778681","K00174"
"2906457805","2906458063","Ga0350764_02_293292_295307","K00615"
"2906457805","2906460000","Ga0350764_03_1347545_1348522","K00850"
"2906457805","2906460397","Ga0350764_03_1820593_1822575","K00239"
"2906457805","2906459045","Ga0350764_03_241635_242840","K00925"
"2906457805","2906460398","Ga0350764_03_1822614_1823303","K00241"
"2906457805","2906459890","Ga0350764_03_1214396_1215289","K00331"
"2906457805","2906458188","Ga0350764_02_461817_462446","K00349"
"2906457805","2906458477","Ga0350764_02_816335_817978","K00895"
"2906457805","2906460459","Ga0350764_03_1913676_1914683","K00175"
"2906457805","2906459411","Ga0350764_03_675910_679485","K03737"
"2906457805","2906458703","Ga0350764_02_1073720_1075084","K00382"
"2906457805","2906458187","Ga0350764_02_461071_461784","K00348"
"2871815117","2871817784","Ga0350763_06_2264013_2265533","K15633"
"2871815117","2871816770","Ga0350763_06_1143962_1145425","K00873"
"2871815117","2871817100","Ga0350763_06_1502305_1503744","K00343"
"2871815117","2871815867","Ga0350763_06_182719_184332","K01610"
"2871815117","2871817215","Ga0350763_06_1638397_1639416","K00134"
"2871815117","2871817106","Ga0350763_06_1508730_1509824","K00337"
"2871815117","2871816776","Ga0350763_06_1150944_1151714","K00175"
"2871815117","2871816722","Ga0350763_06_1090219_1091196","K00850"
"2871815117","2871815371","Ga0350763_05_224230_224874","K01069"
"2871815117","2871816155","Ga0350763_06_512313_513305","K00024"
"2871815117","2871817104","Ga0350763_06_1507610_1508149","K00339"
"2871815117","2871816777","Ga0350763_06_1151732_1152817","K00174"
"2871815117","2871817107","Ga0350763_06_1509869_1511443","K13378"
"2871815117","2871815891","Ga0350763_06_209775_210980","K00925"
"2871815117","2871815838","Ga0350763_06_142212_144194","K00239"
"2871815117","2871816923","Ga0350763_06_1310734_1312092","K00382"
"2871815117","2871816728","Ga0350763_06_1094964_1095476","K02109"
"2871815117","2871816723","Ga0350763_06_1091261_1092787","K02112"
"2871815117","2871816087","Ga0350763_06_430253_431386","K01903"
"2871815117","2871816731","Ga0350763_06_1097629_1098603","K02115"
"2871815117","2871815389","Ga0350763_05_242332_242958","K00350"
"2871815117","2871815437","Ga0350763_05_286956_288521","K01604"
"2871815117","2871817399","Ga0350763_06_1835687_1836082","K03612"
"2871815117","2871815592","Ga0350763_05_465222_466286","K00929"
"2871815117","2871817209","Ga0350763_06_1629927_1631567","K01676"
"2871815117","2871816349","Ga0350763_06_688625_689638","K01624"
"2871815117","2871816086","Ga0350763_06_428898_429905","K00175"
"2871815117","2871815390","Ga0350763_05_242961_243587","K00349"
"2871815117","2871816501","Ga0350763_06_858058_859833","K01960"
"2871815117","2871816727","Ga0350763_06_1094660_1094902","K02110"
"2871815117","2871816743","Ga0350763_06_1112493_1113800","K01689"
"2871815117","2871816088","Ga0350763_06_431416_432288","K01902"
"2871815117","2871815393","Ga0350763_05_245544_246896","K00346"
"2871815117","2871816724","Ga0350763_06_1092814_1093053","K02114"
"2871815117","2871816085","Ga0350763_06_426982_428880","K00174"
"2871815117","2871815837","Ga0350763_06_141408_142163","K00240"
"2871815117","2871815458","Ga0350763_05_312092_314338","K00656"
"2871815117","2871815890","Ga0350763_06_208643_209683","K00625"
"2871815117","2871816772","Ga0350763_06_1146108_1148123","K00615"
"2871815117","2871817102","Ga0350763_06_1505273_1507297","K00341"
"2871815117","2871815391","Ga0350763_05_243623_244333","K00348"
"2871815117","2871816730","Ga0350763_06_1096034_1097617","K02111"
"2871815117","2871815388","Ga0350763_05_241056_242324","K00351"
"2871815117","2871816968","Ga0350763_06_1365964_1368684","K01006"
"2871815117","2871816846","Ga0350763_06_1224992_1225645","K01783"
"2871815117","2871816898","Ga0350763_06_1282368_1283345","K00845"
"2871815117","2871817101","Ga0350763_06_1503757_1505268","K00342"
"2871815117","2871815392","Ga0350763_05_244345_245499","K00347"
"2871815117","2871816771","Ga0350763_06_1145607_1146050","K01808"
"2871815117","2871817850","Ga0350763_06_2348449_2349732","K03885"
"2871815117","2871815634","Ga0350763_05_523694_524944","K00927"
"2871815117","2871817036","Ga0350763_06_1444863_1448423","K03737"
"2871815117","2871816973","Ga0350763_06_1375192_1377480","K00029"
"2871815117","2871816838","Ga0350763_06_1218723_1220381","K00895"
"2871815117","2871817108","Ga0350763_06_1511458_1512324","K00331"
"2871815117","2871815839","Ga0350763_06_144223_144909","K00241"
"2871815117","2871817103","Ga0350763_06_1507305_1507613","K00340"
"2871815117","2871816411","Ga0350763_06_772021_773367","K01810"
"2871815117","2871816729","Ga0350763_06_1095484_1096020","K02113"
"2871815117","2871817105","Ga0350763_06_1508161_1508694","K00338"
"2585427897","2587135318","JCM12259DRAFT_01300","K00134"
"2585427897","2587136055","JCM12259DRAFT_02038","K00351"
"2585427897","2587135894","JCM12259DRAFT_01877","K01676"
"2585427897","2587134528","JCM12259DRAFT_00510","K03885"
"2585427897","2587136052","JCM12259DRAFT_02035","K00349"
"2585427897","2587134601","JCM12259DRAFT_00583","K00029"
"2585427897","2587135083","JCM12259DRAFT_01065","K01895"
"2585427897","2587135396","JCM12259DRAFT_01378","K01783"
"2585427897","2587135334","JCM12259DRAFT_01316","K01006"
"2585427897","2587135322","JCM12259DRAFT_01304","K00343"
"2585427897","2587135325","JCM12259DRAFT_01307","K00341"
"2585427897","2587134759","JCM12259DRAFT_00741","K01808"
"2585427897","2587135405","JCM12259DRAFT_01387","K00845"
"2585427897","2587136592","JCM12259DRAFT_02575","K00850"
"2585427897","2587135105","JCM12259DRAFT_01087","K00895"
"2585427897","2587135324","JCM12259DRAFT_01306","K00342"
"2585427897","2587135326","JCM12259DRAFT_01308","K00340"
"2585427897","2587135408","JCM12259DRAFT_01390","K01604"
"2585427897","2587135829","JCM12259DRAFT_01812","K00927"
"2585427897","2587135328","JCM12259DRAFT_01310","K00338"
"2585427897","2587136054","JCM12259DRAFT_02037","K00350"
"2585427897","2587136113","JCM12259DRAFT_02096","K00873"
"2585427897","2587134870","JCM12259DRAFT_00852","K00174"
"2585427897","2587135330","JCM12259DRAFT_01312","K13378"
"2585427897","2587136583","JCM12259DRAFT_02566","K02111"
"2585427897","2587135329","JCM12259DRAFT_01311","K00337"
"2585427897","2587134536","JCM12259DRAFT_00518","K00024"
"2585427897","2587136049","JCM12259DRAFT_02032","K00347"
"2585427897","2587134149","JCM12259DRAFT_00130","K01834"
"2585427897","2587134636","JCM12259DRAFT_00618","K00239"
"2585427897","2587136589","JCM12259DRAFT_02572","K02114"
"2585427897","2587135906","JCM12259DRAFT_01889","K01810"
"2585427897","2587136587","JCM12259DRAFT_02570","K02108"
"2585427897","2587134395","JCM12259DRAFT_00377","K00656"
"2585427897","2587135077","JCM12259DRAFT_01059","K00874"
"2585427897","2587134844","JCM12259DRAFT_00826","K00174"
"2585427897","2587136048","JCM12259DRAFT_02031","K00346"
